pool_identifier,pool_id,pool_name,active_stake,active_pledge,fixed_cost,margin,saturation,lifetime_luck,recent_luck,lifetime_roa,recent_roa
pool1ml8hj9zhv5esld4dwuxrkda0ktclw4g5xfggg86nw3majud2uf6,pool1ml8hj9zhv5esld4dwuxrkda0ktclw4g5xfggg86nw3majud2uf6,,548606340,548606340,345000000,0.15,0,0,0,0,0
pool1vkaycnf2sv8rxzv4nex8s2unnzahtjs8eht9ypua4takugjgaa0,pool1vkaycnf2sv8rxzv4nex8s2unnzahtjs8eht9ypua4takugjgaa0,,540700677,540700677,340000000,0.01,0,0.20488005039901533,0,0.4198548489914357,0
"IAGON, Sore above with decentralized cloud",pool1wx9rs2z0nuzds7aj9dvptwcruxputh3dvvfcavnwr6hkjvly20w,"IAGON, Sore above with decentralized cloud",542984798,100000000,340000000,0,0,0.1510399558862659,0,0.30804149010809534,0
Dank Central,pool1udv42vs52wg34268zkfsgtrzuvyskphfavaf3n8tmf4tugm7et0,Dank Central,536842986,28313139285,340000000,0.01,0,0,0,0,0
Flat Earth,pool1zdn25g5v2qlcnerghvj60djfzzex9q6aysr3mdqz37x7qryesjj,Flat Earth,536789741,536789741,345000000,0.07,0,0,0,0,0
1% Fee Staking Pool,pool1efzvmtxl4n9z8ylegk9jhctclu44z7k0qg82mp2kp2ytqa9xgf0,1% Fee Staking Pool,535455827,0,340000000,0.01,0,0,0,0,0
pool19u2lzwnmkz3gqqmx9sahhys8nqvwzkl8dqu7m474m0zsj3acjfj,pool19u2lzwnmkz3gqqmx9sahhys8nqvwzkl8dqu7m474m0zsj3acjfj,,532618310,532618310,340000000,0,0,0,0,0,0
pool1t2zc29vmryg0z72jp3vh04awlxlrqf88jc3zfx7wm8dwjuhgch9,pool1t2zc29vmryg0z72jp3vh04awlxlrqf88jc3zfx7wm8dwjuhgch9,,530449333,332637934,340000000,0.02,0,0,0,0,0
pool1wn7g7fs8nhqnkkzcafzucl6x6spa6rj980kkkg0rcnyajg62lur,pool1wn7g7fs8nhqnkkzcafzucl6x6spa6rj980kkkg0rcnyajg62lur,,529535642,497625262,345000000,0.05,0,0,0,0,0
Proud Staking,pool1ncst8jldzmwa4s874u3x4q7seqjyq3njc89a2w2056m2ywktd6w,Proud Staking,525997253,53738926,340000000,0.99,0,0,0,0,0
pool1lr54356svvdz4yeqrq69wn6la2025l9r65pm26xxl466gxqqs83,pool1lr54356svvdz4yeqrq69wn6la2025l9r65pm26xxl466gxqqs83,,525372401,525372401,340000000,0.03,0,0.7173119881503709,0,2.542096641447987,0
pool18a8vhtlcz7t0mahmfdlgtpsspvae62egz936j3dt7f9ykr4j2av,pool18a8vhtlcz7t0mahmfdlgtpsspvae62egz936j3dt7f9ykr4j2av,,525042337,525042337,340000000,0.15,0,0,0,0,0
HimalayaPool,pool17we8ycehylszd2n3haxut8gll239m9m9q5a8ytsc9pg9g3uuga6,HimalayaPool,524777277,517619542,345000000,0.15,0,0,0,0,0
Jupiter Pool,pool1wydmv34dnmz4ek9s3p9jwaslwuutfyt8wlxt0mkunjkcufznl97,Jupiter Pool,521640172,253486594,345000000,0.01,0,0.4810151390814609,0,1.89350076293992,0
pool1samrdfdupytre8zuqf5y3sda0kxhp894yvjpnhwwczukwd4mx6y,pool1samrdfdupytre8zuqf5y3sda0kxhp894yvjpnhwwczukwd4mx6y,,520082000,520082000,340000000,0.075,0,0,0,0,0
ViHorsePool,pool1yu9y9qvqu2d399qvzcy2ugnrsw4vh8uzsufq8jhyfrsjk563jqc,ViHorsePool,518512949,518512949,340000000,0.02,0,0,0,0,0
POOL-FSSCARDANO,pool1cxduaaaqpk8g3xr5yksg8urfemexxyjf42evekrmmg9a2f7gmn7,POOL-FSSCARDANO,517703111,158222233,345000000,0.02,0,0,0,0,0
TestPool,pool1j6uz7hz3mzd5hncsnvdw04q7785kpxx4vfze686zekdly7jz7gl,TestPool,516501004,516501004,170000000,0.05,0,0,0,0,0
pool19f6742plmyxw4w4tzhew003q67cf2w7c66v28mtk6f7fxf80ak7,pool19f6742plmyxw4w4tzhew003q67cf2w7c66v28mtk6f7fxf80ak7,,516461389,516461389,340000000,0.03,0,0,0,0,0
pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,,516425793,516425793,340000000,0.01,0,0,0,0,0
pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,,519044358,3000000,345000000,0.03,0,0,0,0,0
Comet Staking,pool1d25d0c06al8geglarw7yd4nqh65nws82d7v04yrv2eec7rwcjlk,Comet Staking,515619014,515619014,340000000,0.01,0,0,0,0,0
pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,,509766415,509766415,340000000,1,0,0,0,0,0
🚀 Cardanaut's LIVE Pool 🌌🏡,pool1xn6rwtc6m7hnf66006uk3r0yp3yt5cq7u95esu3xg4mk52cva8w,🚀 Cardanaut's LIVE Pool 🌌🏡,509631061,500624074,340000000,0.03,0,0,0,0,0
pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,,509235798,156625840,340000000,0.01,0,0,0,0,0
One4All,pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,One4All,507449333,507449333,340000000,0.01,0,0,0,0,0
pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,,507423329,507423329,340000000,0.005,0,0,0,0,0
pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,,507102535,507102535,340000000,0.03,0,0,0,0,0
RareEvo,pool1k26f25u5uqvhxuj20x3p72kx5gx4lc658f55kr328y5xzh0x4et,RareEvo,533783500,503901303,345000000,0.15,0,0,0,0,0
pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,,504683670,503612018,340000000,0.02,0,0,0,0,0
Cairnz,pool1vd9a6q0jknarhwfyg7mspplrgsxf8zsna7yjr7crrtqdwftl7yw,Cairnz,502624954,502624954,340000000,0.01,0,0,0,0,0
pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,,502365742,502365742,345000000,0.025,0,0,0,0,0
OWL ADA POOL,pool1jq3s8emkm332n7vd3n57amjzspvt3hygh4wqsyp33psugvw7zc0,OWL ADA POOL,502300231,502300231,340000000,0.01,0,0.5945349747980664,0,1.9962291661733838,0
ADBV,pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,ADBV,501251536,501251536,340000000,0.08,0,0,0,0,0
pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,,501132556,482150026,345000000,0.01,0,0,0,0,0
pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,,501115212,501115212,340000000,0.04,0,0,0,0,0
demar2,pool1madkc465h6e9887ctj2adnky2t46km277wt3rs97hlzukzl4rx9,demar2,500954444,167020519,340000000,0.5,0,0,0,0,0
Blockops Zone,pool1gsfu7c2ac6rh45dn836myms9flp99y0erppqez80nwehk9c70eu,Blockops Zone,500647786,500647786,340000000,0.04,0,0.8827374317277461,0,3.2261929929204793,0
pool1hwnl625swgnlp5w7e8dqz0chlz3kl05tm2lawwy8xq2l5uz5h0y,pool1hwnl625swgnlp5w7e8dqz0chlz3kl05tm2lawwy8xq2l5uz5h0y,,500000000,500000000,340000000,0,0,0,0,0,0
pool1zf7aswkv5ll0ej9fcg45jf6cqt2ee7tn3l2wq6zyx05t7a5srus,pool1zf7aswkv5ll0ej9fcg45jf6cqt2ee7tn3l2wq6zyx05t7a5srus,,500000000,500000000,340000000,0.1,0,0,0,0,0
pool14ts4y6fpvxnc3e2aqwxqh5xskjyzlpzk6rexgyt3syh2vdgrv7a,pool14ts4y6fpvxnc3e2aqwxqh5xskjyzlpzk6rexgyt3syh2vdgrv7a,,500000000,500000000,340000000,0.01,0,0,0,0,0
pool18e48wynvkevefs0c5yuh705u6tpy0m4xflg506kp0r6vga9gkmr,pool18e48wynvkevefs0c5yuh705u6tpy0m4xflg506kp0r6vga9gkmr,,497625350,497625350,345000000,0.05,0,0,0,0,0
pool1qkvt06tjvd5mjf3yms9y6hp22uedn5ys6384pn8k3d4tz3d7j2z,pool1qkvt06tjvd5mjf3yms9y6hp22uedn5ys6384pn8k3d4tz3d7j2z,,497432393,497432393,340000000,0.075,0,0,0,0,0
pool1u4708qd88n0ux2capce6gz6zcjvtwfsfpdu28h6kkh5yskg9eck,pool1u4708qd88n0ux2capce6gz6zcjvtwfsfpdu28h6kkh5yskg9eck,,497420337,497420337,340000000,0,0,0,0,0,0
ADAPool050,pool1gvydgpt2nt6zchvt6fyc5h3w5g24nrrw54tskm0mkc6hqh4ye5n,ADAPool050,496831786,496831786,345000000,0.02,0,0,0,0,0
mery and mak!,pool162szyrlrwes7qwy0za4ekufgyljfz0lac9t8h8svzale67n8vl4,mery and mak!,496719173,496719173,340000000,0.01,0,0,0,0,0
pool1h4g295xugk46jdyxv4m55y9rp9kln0k5hy8fyk2kaef5u3gmt8y,pool1h4g295xugk46jdyxv4m55y9rp9kln0k5hy8fyk2kaef5u3gmt8y,,495282744,482590245,340000000,0.03,0,1.045344610737921,0,1.9328801179704513,0
Silem Foundation,pool1yze2j2m286u2evnsphkaz3uyx805wxrg9qqn9ftns43kypl45kq,Silem Foundation,495266530,495266530,170000000,0,0,0,0,0,0
PrizePool,pool1k7asvr2vd28jxw25fsh9pxckt5ykadhn8ua4x88vu39dzquvqvh,PrizePool,499489389,28668919033,340000000,0.018,0,0,0,0,0
pool1ga8rg7snafqj5t24zf4xr8cz7tl576ett05qf93qhcamgmkqmj3,pool1ga8rg7snafqj5t24zf4xr8cz7tl576ett05qf93qhcamgmkqmj3,,494831058,494616908,340000000,0.005,0,0,0,0,0
StandardBlockProducer,pool10p7hdyghmkfuuxep4slslvjs2fk0hechqwadc2348e6g2x8hta6,StandardBlockProducer,360524775,5893313,345000000,0.15,0,0,0,0,0
neighborlypool,pool1va0dv0map5dqhaj8pyc3rg0500drqs0m5smcxme6xghnc7ygmw8,neighborlypool,491315198,488441878,340000000,1,0,0.8855766088477055,0,0,0
pool15em5uvfe8ujs3ny6ydcnynazvxhnk7dq9hu8zp4qf5jmknx32jn,pool15em5uvfe8ujs3ny6ydcnynazvxhnk7dq9hu8zp4qf5jmknx32jn,,485503154,0,340000000,0.99,0,0,0,0,0
Infinity Pool,pool186wnrzw2zq20wt6p9aer6z33vqgv4xaxm6445fa4g4wr559e0j8,Infinity Pool,474319645,251000039,340000000,0.001,0,0,0,0,0
pool18aklqwussc7j6y9nap8vxst4ht8s6sv76ge9799rzv3lcrau7yg,pool18aklqwussc7j6y9nap8vxst4ht8s6sv76ge9799rzv3lcrau7yg,,472976532,356622907,340000000,0,0,0,0,0,0
pool1uhdcmcn36vq8kk3207tqjwp90t0nwr49pc498wh5vxmgqyr78d5,pool1uhdcmcn36vq8kk3207tqjwp90t0nwr49pc498wh5vxmgqyr78d5,,470150759,0,170000000,0,0,0,0,0,0
pool1ng0wg25mkdkcmryzh5dcw70p0462z7svegxr9c7d2k5cqf9tt2k,pool1ng0wg25mkdkcmryzh5dcw70p0462z7svegxr9c7d2k5cqf9tt2k,,466984959,0,340000000,0,0,0.7760895459084453,0,2.974765570723759,0
GeekMe Stake Pool,pool1cy77h3wzf5z9ea0z66wr8luczcp2u4wchhkejkndjvyrvyvqauj,GeekMe Stake Pool,466084377,0,340000000,0,0,0,0,0,0
pool13am73gpq93hrngwpnlz34cwcytuykpytxtkz9srmrq3x6x8qlsu,pool13am73gpq93hrngwpnlz34cwcytuykpytxtkz9srmrq3x6x8qlsu,,465409359,117700906,340000000,0,0,0,0,0,0
gqs-rainforest,pool175p7tqqgmduq6r5ad7jca2c4jz6tp3rslz7jffx7zru3cakdmt2,gqs-rainforest,464078945,10054082,340000000,0.015,0,0,0,0,0
LawOfHeaven,pool1rglej4fkg4l99e5agyxsd5w977n5u7chq8wrpwsgmr80292fw65,LawOfHeaven,460377578,0,340000000,0.02,0,0,0,0,0
pool1p86vmfhr4xnerm4kjltlhxrpzaeqjg30h7p8f6h279ulcty9n7e,pool1p86vmfhr4xnerm4kjltlhxrpzaeqjg30h7p8f6h279ulcty9n7e,,458257808,458257808,340000000,0,0,0,0,0,0
Shambhu,pool1futpazj04ukh0754m6wexrr9gdezmrl6e0pksyhpc9gjql44l0y,Shambhu,457999378,347416817,345000000,0,0,0,0,0,0
pool1dsvkdd2t3wnn3mrm27q0572zl2z36lkw3cl2cf4z0c24vad28v2,pool1dsvkdd2t3wnn3mrm27q0572zl2z36lkw3cl2cf4z0c24vad28v2,,450684401,373760410,340000000,0.075,0,0.6539769251874078,0,1.2453670046947611,0
Adrenaline,pool14exgv53wem2jwutrqpsdxtrl4hweefymltq02xt72z60x8ge4qf,Adrenaline,449960297,449960297,340000000,0.02,0,0.03274757992239973,0,0.06400800503721386,0
pool1ujpy2536jz3x9gje5d5vuadzcpadl7pwrcsgq4laestu7mrs9hp,pool1ujpy2536jz3x9gje5d5vuadzcpadl7pwrcsgq4laestu7mrs9hp,,444287597,444287597,345000000,0.05,0,0,0,0,0
pool1hy08gpvzkutxkg3ccxwmkzqaun9cd0styl4dtpqp2yxq2rjxehj,pool1hy08gpvzkutxkg3ccxwmkzqaun9cd0styl4dtpqp2yxq2rjxehj,,452300922,4664573,340000000,0.075,0,0.970721771872995,0,3.1652873155094845,0
GenieStakePool,pool15ttu2vykfdfdxv7vve93l3dvk6tlrcegz7r6749syys4us2k3tu,GenieStakePool,432075956,101031739,345000000,0,0,0,0,0,0
pool1q42574l9xer3khqpshk8w2vc6md6zlah7493fp6zzv9mqurmufx,pool1q42574l9xer3khqpshk8w2vc6md6zlah7493fp6zzv9mqurmufx,,429144410,429144410,340000000,0.015,0,1.1939006421692355,0,4.644342462116582,0
pool1syt2h0690xyjhkr5mntv868xgl82m407e83e4sznaucpkr0lg85,pool1syt2h0690xyjhkr5mntv868xgl82m407e83e4sznaucpkr0lg85,,425911053,1120991,345000000,0.02,0,0,0,0,0
HashPayStakePool,pool1a9fmzl8m8ql8kk5s8cgxf0ny4c06v2540977gps5mjunwvk5zc0,HashPayStakePool,419610317,115548393,345000000,0.15,0,0,0,0,0
StakeMachine,pool1l6946mnu54f6v0we4xzra8kwm68ch7fphhxvgytd0m4lzk3pats,StakeMachine,420094396,376405598,340000000,0.03,0,0.27417669553686563,0,0.4415265314514274,0
ADA INDIA STAKE POOL,pool1repwaml372lx5kf3yw7568yhefa4d60r2d07un5gmykyv57ejxq,ADA INDIA STAKE POOL,419544471,406405934,340000000,0,0,0,0,0,0
pool1th8afnzy79jerwjg0cqgm3y4xz5pfphtfkggyqw0htz8ssujvf5,pool1th8afnzy79jerwjg0cqgm3y4xz5pfphtfkggyqw0htz8ssujvf5,,416934572,0,345000000,0.02,0,0,0,0,0
KUDOS,pool1zx0lmhdymz23e702clzyywdw522nh66eqaseaye8sue3cyfzkar,KUDOS,413096001,105361680,345000000,0.04,0,0,0,0,0
CREAM,pool1wr5ky4r3hz6hxenllvxpuncg7jya8gv89jta03059w9eqqjy6c6,CREAM,413801996,153115046,340000000,0,0,0,0,0,0
Cardano Radio,pool1hnmcevsa69k88nh4d6ud5qyykwmgzrg6crju79zsv2uu65mkgr8,Cardano Radio,402422923,102638990,211000000,0.0079,0,0,0,0,0
Reyts Stake Pool,pool1kdr3lv2e7h5tx3gp3fwrpxhaj8cxh7v422uwj84enqxf6j5flj7,Reyts Stake Pool,400299099,107249204,340000000,0,0,0,0,0,0
pool1pmcgmdd2984nzs2azxmau9umr49sqf3sr0kgphhra6yfg67nt00,pool1pmcgmdd2984nzs2azxmau9umr49sqf3sr0kgphhra6yfg67nt00,,397921363,397921363,345000000,0.02,0,0.20797104732332877,0,0.5775701000548851,0
pool18243r3ncukrk54jrx3mnr2k6lvu30dy7y6uj252cyldhqze7qe3,pool18243r3ncukrk54jrx3mnr2k6lvu30dy7y6uj252cyldhqze7qe3,,391087660,391087660,340000000,0.05,0,0,0,0,0
Nanyka,pool1u6etszaexv9v4lrf8r5xtjk2rc8wqq9waq9akrn7l5az6tm6u7m,Nanyka,386785659,0,340000000,0.01,0,0,0,0,0
ECX Pool,pool194x3sx05hac6fhy37a7umfj55uaac4qf2ysp5fl2gyq2x7n4n98,ECX Pool,386772362,27621830,340000000,0,0,0,0,0,0
pool1sjrfgg0z0su3gun5xdsj5kvl34m5el3zf6mkaffukg9ucc0q4zc,pool1sjrfgg0z0su3gun5xdsj5kvl34m5el3zf6mkaffukg9ucc0q4zc,,384919390,0,340000000,0.01,0,0,0,0,0
pool1yzu4lp7f8ua7negffj8mmwfylx4ckhsu00a4gtf630rlcwnl7gd,pool1yzu4lp7f8ua7negffj8mmwfylx4ckhsu00a4gtf630rlcwnl7gd,,380119872,0,340000000,0.2,0,0.9431018637385516,0,3.5837850870229864,0
kumojoy,pool1qelp62ghdjald2mfsmfd4k82y0rnd2e8udypc8vu58fwkpaceml,kumojoy,379485117,156561817,225000000,0.015,0,0,0,0,0
pool1jwgt6tydz6f4kw7la2hxxqwzq0m8spj3reyju08nm07xjnlg3d0,pool1jwgt6tydz6f4kw7la2hxxqwzq0m8spj3reyju08nm07xjnlg3d0,,381025852,2260736,340000000,0.075,0,1.0310318238309018,0,4.721161478380163,0
pool1rfwfql54dxqe2f3pht7c8xztq9c5wncdhcp542nk76dcgshtvdk,pool1rfwfql54dxqe2f3pht7c8xztq9c5wncdhcp542nk76dcgshtvdk,,376518669,257630000,340000000,0.01,0,0,0,0,0
pool1ylhh4u260wz52zpct0ce8txh8alm0zmjaf4fn69yz09xs68y70v,pool1ylhh4u260wz52zpct0ce8txh8alm0zmjaf4fn69yz09xs68y70v,,376937151,1434673,340000000,0.075,0,0,0,0,0
pool1ka8q6my2a5fennpr2nmrj5yzma27d2fkev8lmpfq90kxzjszwgm,pool1ka8q6my2a5fennpr2nmrj5yzma27d2fkev8lmpfq90kxzjszwgm,,366625702,365625702,345000000,0.02,0,0,0,0,0
pool1sk6jvl4u8m4peddwqxzslgt82n57qy0rug2j0jfzkrjvy9f5mw6,pool1sk6jvl4u8m4peddwqxzslgt82n57qy0rug2j0jfzkrjvy9f5mw6,,356830510,356830510,340000000,0.02,0,0,0,0,0
pool1npdsmx25352qzj33rk2mtvc6u7c339qs0vv7gy43t7kpcapw95d,pool1npdsmx25352qzj33rk2mtvc6u7c339qs0vv7gy43t7kpcapw95d,,350501298,350456075,340000000,0.019,0,0.8241270765346014,0,4.093270398325744,0
pool12t3wyzzmg5ms5tzz7w6evedrf7mh07m875r6dfk8xpmgzjc3d9g,pool12t3wyzzmg5ms5tzz7w6evedrf7mh07m875r6dfk8xpmgzjc3d9g,,347887492,0,345000000,0.15,0,0,0,0,0
pool173f5kzeuz485kshvga3t7un8u699w2rgn77apjx078xd73kzj6y,pool173f5kzeuz485kshvga3t7un8u699w2rgn77apjx078xd73kzj6y,,347620334,347620334,340000000,0.01,0,0,0,0,0
pool1gw25vftc9nnqqgld043k2fsjsm76rkkcy2xjzqdm268cvlf698l,pool1gw25vftc9nnqqgld043k2fsjsm76rkkcy2xjzqdm268cvlf698l,,343557285,343557285,170000000,0,0,0,0,0,0
pool1rv3f2ctg35ke7t5azmaha6393skhvnhwedh96e6r703tg00wp77,pool1rv3f2ctg35ke7t5azmaha6393skhvnhwedh96e6r703tg00wp77,,343334993,107625218,340000000,0.02,0,0,0,0,0
pool1myw0304x7q2zuk24pzmf2rwwcwlh9p29pnj257zzjcd9j29s4xl,pool1myw0304x7q2zuk24pzmf2rwwcwlh9p29pnj257zzjcd9j29s4xl,,340417081,340417081,400000000,0.01,0,0,0,0,0
pool1g2htk67ngtrw5mz6npgu3tugmcuqfgu0lxm8m26d7x79w75xupn,pool1g2htk67ngtrw5mz6npgu3tugmcuqfgu0lxm8m26d7x79w75xupn,,365701679,27560169,340000000,0,0,0.7776901303938348,0,2.7869735742697896,0
Staking for your ADA,pool1j9qrcwg28mgsu38p5jkrwpthff5pmm5wdpprghg2xrvfyfcm5ls,Staking for your ADA,336747257,1715741,340000000,0.005,0,0,0,0,0
pool1s4ve6tap62x9khdvhkk9f8fj74ks5txuygsnu7wkujk3jd2c0jh,pool1s4ve6tap62x9khdvhkk9f8fj74ks5txuygsnu7wkujk3jd2c0jh,,326466865,0,340000000,0,0,0,0,0,0
pool1ax6nusmcp8h8alsqmueqvxu46h37fmvfyr2y6w9l6486cy2rq06,pool1ax6nusmcp8h8alsqmueqvxu46h37fmvfyr2y6w9l6486cy2rq06,,321624382,321624382,340000000,0.01,0,0,0,0,0
pool14gzj8a99u43j2gu3z0wcyedvdca27m2lx7msqxywl3lrcyrvmys,pool14gzj8a99u43j2gu3z0wcyedvdca27m2lx7msqxywl3lrcyrvmys,,313285815,313285815,340000000,0,0,0,0,0,0
pool1c39qg80pu8596huf5kh6cmfuxp8yzxz4kfqc4csfz7xdcwfwcnc,pool1c39qg80pu8596huf5kh6cmfuxp8yzxz4kfqc4csfz7xdcwfwcnc,,314310501,1434673,340000000,0.075,0,0,0,0,0
Syndicalist,pool1vxpu476qrulzkk2u97emkfskmc2jx4mzznvupw0zf5206nx35vl,Syndicalist,308097517,308097517,340000000,0.02,0,0,0,0,0
Life,pool1k93a7tazk6uhy0pe26pau9hthyn9kmtdcdl9er5kw9w82fl5j2w,Life,306685167,200285130,345000000,0.01,0,0.7572808196115351,0,1.914296204741414,0
pool1mzn7a7h4ghv35d7hm7lepzcc8vkwq38qajnnuqalc60mkl0recn,pool1mzn7a7h4ghv35d7hm7lepzcc8vkwq38qajnnuqalc60mkl0recn,,314271584,304534015,340000000,0.05,0,0,0,0,0
pool1zx293a3jpjh9sln53uhlc34ccnppl6sze22rrcmt04enzapl935,pool1zx293a3jpjh9sln53uhlc34ccnppl6sze22rrcmt04enzapl935,,300822669,300822669,345000000,0.005,0,0,0,0,0
pool1cj6js4ae570qqgssp5qr83zla0775u35fyxytk8j240uy2aca2q,pool1cj6js4ae570qqgssp5qr83zla0775u35fyxytk8j240uy2aca2q,,305490616,101630865,340000000,0.01,0,0,0,0,0
Komani Stake Pool,pool1fu6cvwqamrfxkzc0pjsmd7mqazfqh558sckequqj3ckvgyyg5ta,Komani Stake Pool,300093772,300093772,345000000,0.02,0,0,0,0,0
pool1wp0yez530qyyxu6nzeej9m9f2sma2w4r54hkw7dfewtts7qqvwc,pool1wp0yez530qyyxu6nzeej9m9f2sma2w4r54hkw7dfewtts7qqvwc,,296679888,108656116,340000000,0.01,0,0,0,0,0
pool1cwc8jnc89xnd0qlyl4tp9gu2uf6jxhc2xay9xqdwt88s66a5yzx,pool1cwc8jnc89xnd0qlyl4tp9gu2uf6jxhc2xay9xqdwt88s66a5yzx,,297094817,8269074,340000000,0.0109,0,0,0,0,0
pool1kveecu8hx4dk8pe9rmv4q4tjwr9xmq30nacu2pafeljhypcn4wt,pool1kveecu8hx4dk8pe9rmv4q4tjwr9xmq30nacu2pafeljhypcn4wt,,295168564,5930639,340000000,0.025,0,0.5493602355007098,0,1.0579482520329533,0
Super Actuarial Stake Pools,pool10ez5uusmzx7ep6pee6hmqr79z5ee0lhgzdelzgptexh9xq3ar4e,Super Actuarial Stake Pools,291472771,101008551,340000000,0.03,0,0,0,0,0
pool1zd5jmdvhgcqja28at800tle5qltucce5979x3jgdv0g9qcmw268,pool1zd5jmdvhgcqja28at800tle5qltucce5979x3jgdv0g9qcmw268,,279904550,161673712,340000000,0.01,0,0,0,0,0
No Cap Stakepool,pool1rq6c8ntlsh2xl3le0utg4fpxqhag7fdlpzdykcld7dh9gtz8fxt,No Cap Stakepool,274417916,119945678,340000000,0.005,0,0.8607884937954647,0,2.2217681749426537,0
pool18dqp26atwr6rd7z6suxjmguqy8zym5a3tgtveuazqsjwyeafrz6,pool18dqp26atwr6rd7z6suxjmguqy8zym5a3tgtveuazqsjwyeafrz6,,266665872,266665872,345000000,0.018,0,0,0,0,0
Share_the_love,pool1v2u8x73efaa7vlc342jdd4pdvdp9vmmgacc97tty6cljxrtxpse,Share_the_love,258643860,0,340000000,0.035,0,0.3212063257517857,0,0.7635269707089953,0
Fione,pool1tlgwdlde3v5aq3vlm7pk8l37tydmjjhucsf0g84xwjtwvwfsmhm,Fione,254696573,102425793,345000000,0.02,0,0,0,0,0
Marty Moose,pool13lswc5y4zycu9u63ktssp6rnczt97fy54cqk4s2ehwjawg5tlh6,Marty Moose,250000000,250000000,340000000,0.004,0,0,0,0,0
pool10pmpya78vv23pngluf7hwpg9lerepmqdmdu47huf5vsskt56wzq,pool10pmpya78vv23pngluf7hwpg9lerepmqdmdu47huf5vsskt56wzq,,247210196,247210196,340000000,0.015,0,0,0,0,0
pool1nlv8mxyx5juqe5aua9tplr5j9ar4wy950zlya3ul94wkgqmf9z0,pool1nlv8mxyx5juqe5aua9tplr5j9ar4wy950zlya3ul94wkgqmf9z0,,245204781,245204781,340000000,0.01,0,0,0,0,0
pool1ap0mx7frdu2mhk6f8rp3psy6wkd8t560dgh0cwnlxxfswtqjg9v,pool1ap0mx7frdu2mhk6f8rp3psy6wkd8t560dgh0cwnlxxfswtqjg9v,,244646977,244646977,340000000,0,0,0,0,0,0
pool16az8esp0qgrt3vwnpqmn2n2z3h7nexrhm4qn8xrr4sds6tj0dxa,pool16az8esp0qgrt3vwnpqmn2n2z3h7nexrhm4qn8xrr4sds6tj0dxa,,243759928,0,340000000,0.05,0,1.0715472331307432,0,1.6264045877214388,0
pool1k7ku4sqvepztwqfvqj7wjadcsw96mancwyf8spty9tm0jfnwls9,pool1k7ku4sqvepztwqfvqj7wjadcsw96mancwyf8spty9tm0jfnwls9,,240722383,0,340000000,0.01,0,1.0145942886117043,0,2.743895021553743,0
UniTEGRITY-Felix-01,pool16ga833sw8tzuvv83gq2gp6zyuwhj3lka4nevnauj5grpuq8y2al,UniTEGRITY-Felix-01,233445021,198619454,345000000,1,0,0,0,0,0
pool1q8xqp4w6yzt3z7wd7359ywn6xfke2qj249gyxtru684ruk8kazv,pool1q8xqp4w6yzt3z7wd7359ywn6xfke2qj249gyxtru684ruk8kazv,,233375391,208038836,340000000,0,0,0,0,0,0
pool1llknxwa7zzugc52mnv3lpxgh7az8wnqylrxxfqhzzm9e2eufug3,pool1llknxwa7zzugc52mnv3lpxgh7az8wnqylrxxfqhzzm9e2eufug3,,229374109,55924461,340000000,0.2,0,0,0,0,0
coriolanpool,pool1ysnxzyr2ck49pxafgq52tt8wzdhpcsqw3jxdftf7u2whgtmry3k,coriolanpool,222264982,1439125,345000000,0.15,0,0,0,0,0
